Test_ID,Date_Time,Load_Percent,Input_Voltage_V,Input_Current_A,Input_Power_kW,Output_Voltage_V,Output_Current_A,Output_Power_kW,Efficiency_Percent,Power_Factor,Temperature_C,Switching_Freq_Hz,Loss_kW,Remarks
E0856,2024-03-14 16:15:00,60,12489,25.2,313.7,482,628.4,301.6,96.16,1.026,68.6,9672,12.04,Normal operation
E0857,2024-03-14 16:16:00,60,12513,25.2,313.7,478,628.5,301.7,96.16,0.991,68.7,9619,12.06,Normal operation
E0858,2024-03-14 17:17:00,60,12465,25.1,312.7,477,629.3,302.0,96.59,0.966,73.8,10283,10.66,Normal operation
E0859,2024-03-14 17:18:00,60,12426,25.1,313.1,479,629.1,302.0,96.46,0.981,67.3,10012,11.10,Normal operation
E0860,2024-03-14 18:19:00,60,12437,25.1,312.9,477,627.2,301.1,96.22,1.001,69.5,9986,11.82,Normal operation
E0861,2024-03-14 18:20:00,60,12507,25.0,312.3,481,628.9,301.9,96.65,0.988,72.8,10157,10.45,Normal operation
E0862,2024-03-14 18:21:00,60,12507,25.0,312.1,476,629.5,302.2,96.83,0.994,73.8,9797,9.89,Normal operation
E0863,2024-03-14 19:22:00,60,12498,25.1,312.5,484,627.0,300.9,96.29,0.956,67.4,9898,11.61,Normal operation
E0864,2024-03-14 19:23:00,60,12492,25.1,313.5,482,631.2,303.0,96.64,1.001,67.6,10289,10.54,Normal operation
E0865,2024-03-14 19:24:00,60,12489,25.0,312.3,479,625.5,300.2,96.13,1.006,67.8,9507,12.10,Normal operation
E0866,2024-03-14 20:25:00,60,12518,25.2,313.7,478,629.1,302.0,96.25,0.952,68.2,9619,11.76,Normal operation
E0867,2024-03-14 20:26:00,60,12497,25.1,313.1,476,629.0,301.9,96.44,1.001,72.0,10182,11.13,Normal operation
E0868,2024-03-14 21:27:00,60,12450,25.1,312.5,482,627.4,301.1,96.36,0.987,68.8,10348,11.37,Normal operation
E0869,2024-03-14 21:28:00,60,12426,25.1,312.4,479,626.3,300.6,96.22,0.984,71.2,9939,11.81,Normal operation
E0870,2024-03-14 21:29:00,60,12442,25.2,314.0,482,631.9,303.3,96.60,0.989,71.3,10060,10.69,Normal operation
E0871,2024-03-14 22:30:00,60,12456,25.2,313.7,483,632.6,303.7,96.81,0.953,69.3,9659,10.00,Normal operation
E0872,2024-03-14 22:31:00,60,12445,25.1,313.6,480,629.3,302.1,96.32,0.951,74.7,10473,11.55,Normal operation
E0873,2024-03-14 22:32:00,60,12473,25.0,312.3,480,630.5,302.6,96.90,1.001,70.9,10170,9.68,Normal operation
E0874,2024-03-14 23:33:00,60,12445,25.2,313.7,477,631.5,303.1,96.63,1.003,74.8,10218,10.58,Normal operation
E0875,2024-03-14 23:34:00,60,12496,25.1,313.3,481,628.8,301.8,96.34,1.019,70.7,10257,11.48,Normal operation
E0876,2024-03-14 24:35:00,60,12449,25.2,314.0,478,629.9,302.4,96.30,0.968,69.1,9611,11.62,Normal operation
E0877,2024-03-14 24:36:00,60,12493,25.1,312.6,484,629.6,302.2,96.69,1.023,72.3,10132,10.35,Normal operation
E0878,2024-03-14 24:37:00,60,12517,25.1,312.7,481,629.5,302.2,96.63,0.952,72.2,9939,10.52,Normal operation
E0879,2024-03-14 25:38:00,60,12469,25.2,313.8,484,629.8,302.3,96.34,1.002,72.4,9794,11.49,Normal operation
E0880,2024-03-14 25:39:00,60,12457,25.1,313.6,475,628.2,301.5,96.16,0.994,73.2,10133,12.06,Normal operation
E0881,2024-03-14 25:40:00,60,12446,25.1,312.8,479,627.3,301.1,96.25,0.998,75.0,9893,11.74,Normal operation
E0882,2024-03-14 26:41:00,60,12493,25.1,312.5,479,628.2,301.5,96.48,1.014,67.1,9816,11.01,Normal operation
E0883,2024-03-14 26:42:00,60,12436,25.0,312.2,480,628.5,301.7,96.62,0.955,67.2,9514,10.54,Normal operation
E0884,2024-03-14 27:43:00,60,12461,25.2,313.9,484,630.8,302.8,96.45,1.028,69.7,10373,11.15,Normal operation
E0885,2024-03-14 27:44:00,60,12502,25.1,313.0,477,628.4,301.7,96.36,0.981,70.2,9622,11.39,Normal operation
E0886,2024-03-14 27:45:00,60,12453,25.0,312.2,483,626.1,300.5,96.25,1.006,69.5,9682,11.71,Normal operation
E0887,2024-03-14 28:46:00,60,12457,25.1,313.2,484,629.7,302.2,96.49,1.024,70.0,10006,11.00,Normal operation
E0888,2024-03-14 28:47:00,60,12495,25.0,312.3,478,626.4,300.7,96.27,0.967,72.8,10032,11.64,Normal operation
E0889,2024-03-14 28:48:00,60,12462,25.1,313.5,479,630.5,302.6,96.52,0.971,70.4,9694,10.91,Normal operation
E0890,2024-03-14 29:49:00,60,12465,25.0,312.4,478,626.6,300.7,96.28,1.029,67.6,10107,11.62,Normal operation
E0891,2024-03-14 29:50:00,60,12508,25.2,313.8,485,630.6,302.7,96.47,1.021,68.9,9502,11.09,Normal operation
E0892,2024-03-14 30:51:00,60,12480,25.1,312.8,478,628.3,301.6,96.42,1.023,69.4,9768,11.19,Normal operation
E0893,2024-03-14 30:52:00,60,12477,25.0,312.2,475,629.9,302.3,96.84,0.998,71.8,10493,9.88,Normal operation
E0894,2024-03-14 30:53:00,60,12480,25.2,313.8,480,629.4,302.1,96.29,1.009,67.1,9923,11.63,Normal operation
E0895,2024-03-14 31:54:00,60,12447,25.0,312.2,480,626.6,300.8,96.32,0.996,69.6,9656,11.50,Normal operation
E0896,2024-03-14 31:55:00,60,12474,25.1,312.6,480,627.9,301.4,96.41,1.018,70.4,10087,11.24,Normal operation
E0897,2024-03-15 08:56:00,60,12469,25.1,313.0,481,631.3,303.0,96.82,0.981,72.5,9587,9.97,Normal operation
E0898,2024-03-15 08:57:00,60,12431,25.1,313.0,483,630.1,302.5,96.62,1.024,74.4,9512,10.59,Normal operation
E0899,2024-03-15 08:58:00,60,12425,25.1,312.4,483,630.6,302.7,96.89,0.995,72.6,10207,9.70,Normal operation
E0900,2024-03-15 09:59:00,60,12512,25.1,313.4,481,628.6,301.7,96.28,0.977,72.7,9582,11.65,Normal operation
E0901,2024-03-15 09:00:00,60,12476,25.2,314.0,481,629.3,302.1,96.22,0.992,69.8,9830,11.88,Normal operation
E0902,2024-03-15 09:01:00,60,12440,25.2,313.7,477,631.8,303.3,96.68,0.954,67.5,9570,10.42,Normal operation
E0903,2024-03-15 10:02:00,60,12428,25.1,312.5,484,627.8,301.4,96.45,0.976,71.7,9583,11.09,Normal operation
E0904,2024-03-15 10:03:00,60,12430,25.1,312.9,483,628.4,301.6,96.41,1.028,72.6,9735,11.24,Normal operation
E0905,2024-03-15 10:04:00,60,12451,25.1,313.0,479,630.1,302.4,96.62,0.955,71.3,10012,10.57,Normal operation
E0906,2024-03-15 11:05:00,60,12489,25.1,312.9,477,631.0,302.9,96.79,1.016,67.9,9628,10.05,Normal operation
E0907,2024-03-15 11:06:00,60,12507,25.1,312.7,478,630.3,302.5,96.76,0.983,70.3,9501,10.14,Normal operation
E0908,2024-03-15 12:07:00,60,12516,25.1,312.9,478,628.1,301.5,96.34,1.003,71.4,10322,11.45,Normal operation
E0909,2024-03-15 12:08:00,60,12515,25.0,312.3,476,629.9,302.3,96.82,0.952,72.4,9840,9.94,Normal operation
E0910,2024-03-15 12:09:00,60,12456,25.1,313.4,479,631.6,303.2,96.72,0.976,69.9,9754,10.29,Normal operation
E0911,2024-03-15 13:10:00,60,12439,25.0,312.1,478,627.2,301.1,96.45,1.020,72.9,9845,11.07,Normal operation
E0912,2024-03-15 13:11:00,60,12497,25.0,312.1,480,626.9,300.9,96.43,1.015,70.1,10237,11.13,Normal operation
E0913,2024-03-15 13:12:00,60,12450,25.1,313.1,477,630.3,302.5,96.62,0.984,70.2,10442,10.59,Normal operation
E0914,2024-03-15 14:13:00,60,12519,25.1,313.0,480,631.3,303.0,96.81,1.017,67.7,10223,9.99,Normal operation
E0915,2024-03-15 14:14:00,60,12488,25.2,313.9,484,633.4,304.0,96.84,1.010,73.9,9570,9.92,Normal operation
E0916,2024-03-15 15:15:00,60,12432,25.1,312.8,482,630.8,302.8,96.80,1.020,74.6,10300,10.00,Normal operation
E0917,2024-03-15 15:16:00,60,12470,25.1,313.3,480,627.7,301.3,96.18,1.018,73.1,10080,11.96,Normal operation
E0918,2024-03-15 15:17:00,60,12461,25.1,313.6,485,629.3,302.1,96.32,0.983,68.3,10449,11.55,Normal operation
E0919,2024-03-15 16:18:00,60,12420,25.1,312.6,479,630.9,302.8,96.89,1.006,70.0,9539,9.72,Normal operation
E0920,2024-03-15 16:19:00,60,12481,25.1,313.5,483,628.3,301.6,96.21,0.984,71.9,10277,11.87,Normal operation
E0921,2024-03-15 16:20:00,60,12479,25.1,313.4,478,632.6,303.7,96.89,0.958,74.7,10445,9.76,Normal operation
E0922,2024-03-15 17:21:00,60,12470,25.1,313.0,477,631.8,303.3,96.89,0.963,67.4,10060,9.74,Normal operation
E0923,2024-03-15 17:22:00,60,12490,25.1,312.7,476,630.5,302.6,96.79,0.993,71.6,10109,10.05,Normal operation
E0924,2024-03-15 18:23:00,60,12448,25.1,313.6,476,629.0,301.9,96.27,1.005,67.0,9514,11.70,Normal operation
E0925,2024-03-15 18:24:00,60,12438,25.0,312.3,476,626.9,300.9,96.36,1.013,74.3,10300,11.38,Normal operation
E0926,2024-03-15 18:25:00,60,12434,25.1,313.6,476,629.1,302.0,96.29,0.996,72.9,10130,11.62,Normal operation
E0927,2024-03-15 19:26:00,60,12454,25.1,313.2,481,630.6,302.7,96.63,0.976,72.2,10182,10.57,Normal operation
E0928,2024-03-15 19:27:00,60,12436,25.1,312.4,476,627.0,301.0,96.34,0.966,68.7,9712,11.44,Normal operation
E0929,2024-03-15 19:28:00,60,12457,25.1,313.0,484,628.4,301.6,96.38,0.970,72.5,10440,11.34,Normal operation
E0930,2024-03-15 20:29:00,60,12478,25.1,312.5,475,628.2,301.5,96.49,1.003,69.3,9959,10.96,Normal operation
E0931,2024-03-15 20:30:00,60,12467,25.1,312.7,481,627.2,301.1,96.29,1.027,69.4,9842,11.61,Normal operation
E0932,2024-03-15 21:31:00,60,12484,25.1,313.3,476,632.2,303.4,96.85,0.977,73.8,9692,9.88,Normal operation
E0933,2024-03-15 21:32:00,60,12482,25.0,312.4,477,625.6,300.3,96.14,0.995,73.5,10354,12.07,Normal operation
E0934,2024-03-15 21:33:00,60,12438,25.1,312.6,476,628.2,301.5,96.46,0.955,71.5,10241,11.08,Normal operation
E0935,2024-03-15 22:34:00,60,12481,25.2,313.7,476,631.5,303.1,96.64,0.982,72.1,9904,10.55,Normal operation
E0936,2024-03-15 22:35:00,60,12431,25.2,313.8,476,632.0,303.4,96.68,0.952,71.7,10073,10.42,Normal operation
E0937,2024-03-15 22:36:00,60,12510,25.1,313.2,481,631.9,303.3,96.83,0.983,71.1,9560,9.94,Normal operation
E0938,2024-03-15 23:37:00,60,12481,25.2,313.8,478,633.4,304.0,96.90,1.006,71.5,10332,9.74,Normal operation
E0939,2024-03-15 23:38:00,60,12511,25.1,312.6,483,631.2,303.0,96.90,1.012,67.1,9956,9.69,Normal operation
E0940,2024-03-15 24:39:00,60,12515,25.2,314.0,476,630.0,302.4,96.31,1.006,67.7,9815,11.59,Normal operation
E0941,2024-03-15 24:40:00,60,12519,25.0,312.2,481,625.6,300.3,96.19,1.010,69.3,10166,11.90,Normal operation
E0942,2024-03-15 24:41:00,60,12440,25.1,312.8,483,630.1,302.4,96.69,1.013,69.0,9734,10.35,Normal operation
E0943,2024-03-15 25:42:00,60,12429,25.2,313.9,478,629.6,302.2,96.26,0.982,70.6,10005,11.72,Normal operation
E0944,2024-03-15 25:43:00,60,12428,25.0,312.3,476,629.3,302.1,96.72,0.998,72.7,9908,10.25,Normal operation
E0945,2024-03-15 25:44:00,60,12455,25.1,313.0,480,628.7,301.8,96.40,1.028,67.7,10054,11.26,Normal operation
E0946,2024-03-15 26:45:00,60,12507,25.1,313.4,483,628.2,301.5,96.22,0.956,72.2,10043,11.83,Normal operation
E0947,2024-03-15 26:46:00,60,12464,25.0,312.1,481,625.7,300.4,96.23,0.995,68.0,9616,11.78,Normal operation
E0948,2024-03-15 27:47:00,60,12507,25.2,313.7,475,629.9,302.4,96.39,1.004,69.4,10301,11.33,Normal operation
E0949,2024-03-15 27:48:00,60,12439,25.0,312.3,484,629.7,302.2,96.79,1.015,74.0,10361,10.04,Normal operation
E0950,2024-03-15 27:49:00,60,12458,25.1,313.3,475,631.1,302.9,96.69,0.993,72.0,9838,10.37,Normal operation
E0951,2024-03-15 28:50:00,60,12493,25.1,313.3,484,629.1,302.0,96.38,1.008,71.7,9963,11.35,Normal operation
E0952,2024-03-15 28:51:00,60,12422,25.2,313.7,482,628.7,301.8,96.19,1.014,74.9,10263,11.95,Normal operation
E0953,2024-03-15 28:52:00,60,12512,25.2,313.6,481,631.2,303.0,96.60,1.004,71.3,10443,10.68,Normal operation
E0954,2024-03-15 29:53:00,60,12459,25.1,312.7,476,628.4,301.6,96.47,1.024,73.8,10244,11.04,Normal operation
E0955,2024-03-15 29:54:00,60,12445,25.2,313.8,479,633.5,304.1,96.89,0.973,74.7,10227,9.77,Normal operation
E0956,2024-03-15 30:55:00,60,12504,25.1,313.0,480,626.9,300.9,96.14,0.955,73.2,9869,12.10,Normal operation
E0957,2024-03-15 30:56:00,60,12503,25.1,313.2,483,631.5,303.1,96.77,1.025,68.5,10077,10.10,Normal operation
E0958,2024-03-15 30:57:00,60,12490,25.0,312.1,481,624.9,299.9,96.11,0.957,68.4,9929,12.13,Normal operation
E0959,2024-03-15 31:58:00,60,12478,25.0,312.4,480,629.4,302.1,96.71,0.962,73.0,10385,10.27,Normal operation
E0960,2024-03-15 31:59:00,60,12460,25.0,312.2,476,625.0,300.0,96.10,0.961,71.6,10280,12.17,Normal operation
E0961,2024-03-16 08:00:00,70,12503,29.3,366.0,485,732.8,351.7,96.11,0.971,79.8,9747,14.25,Normal operation
E0962,2024-03-16 08:01:00,70,12421,29.3,364.8,477,730.9,350.8,96.17,1.029,78.1,9603,13.96,Normal operation
E0963,2024-03-16 08:02:00,70,12479,29.3,364.8,479,735.9,353.2,96.83,1.008,75.5,9877,11.55,Normal operation
E0964,2024-03-16 09:03:00,70,12423,29.2,364.3,478,730.7,350.7,96.28,0.957,78.7,9830,13.57,Normal operation
E0965,2024-03-16 09:04:00,70,12481,29.3,364.9,485,730.8,350.8,96.13,1.015,77.0,9578,14.10,Normal operation
E0966,2024-03-16 09:05:00,70,12486,29.3,364.8,480,730.5,350.6,96.11,0.991,75.1,9966,14.19,Normal operation
E0967,2024-03-16 10:06:00,70,12424,29.2,364.2,484,730.3,350.5,96.25,1.009,79.7,9848,13.64,Normal operation
E0968,2024-03-16 10:07:00,70,12441,29.3,366.0,483,738.7,354.6,96.88,0.979,80.5,10459,11.41,Normal operation
E0969,2024-03-16 10:08:00,70,12467,29.3,366.0,484,735.4,353.0,96.45,1.021,74.7,10369,13.00,Normal operation
E0970,2024-03-16 11:09:00,70,12447,29.2,364.5,478,730.4,350.6,96.19,1.010,76.5,9808,13.88,Normal operation
E0971,2024-03-16 11:10:00,70,12486,29.3,365.0,485,732.7,351.7,96.34,0.987,77.6,10373,13.35,Normal operation
E0972,2024-03-16 12:11:00,70,12491,29.3,365.1,479,736.1,353.3,96.78,0.977,80.9,9719,11.76,Normal operation
E0973,2024-03-16 12:12:00,70,12485,29.2,364.0,480,733.0,351.8,96.66,0.985,78.0,9567,12.17,Normal operation
E0974,2024-03-16 12:13:00,70,12456,29.3,364.9,476,731.7,351.2,96.25,0.966,75.3,10112,13.67,Normal operation
E0975,2024-03-16 13:14:00,70,12447,29.3,365.1,484,736.6,353.5,96.83,1.018,76.4,10007,11.56,Normal operation
E0976,2024-03-16 13:15:00,70,12432,29.3,365.8,475,737.0,353.8,96.72,1.024,76.8,10482,11.99,Normal operation
E0977,2024-03-16 13:16:00,70,12495,29.2,364.2,475,733.9,352.3,96.73,1.020,78.2,10335,11.91,Normal operation
E0978,2024-03-16 14:17:00,70,12512,29.3,365.5,484,737.0,353.8,96.80,1.015,81.2,10254,11.69,Normal operation
E0979,2024-03-16 14:18:00,70,12512,29.2,364.6,485,735.1,352.9,96.77,0.954,79.7,10277,11.78,Normal operation
E0980,2024-03-16 15:19:00,70,12479,29.3,366.0,479,734.8,352.7,96.38,0.971,76.7,10349,13.24,Normal operation
E0981,2024-03-16 15:20:00,70,12463,29.3,365.9,479,733.5,352.1,96.23,1.028,76.2,9598,13.81,Normal operation
E0982,2024-03-16 15:21:00,70,12428,29.3,365.0,476,732.9,351.8,96.38,0.963,78.2,9840,13.22,Normal operation
E0983,2024-03-16 16:22:00,70,12462,29.3,364.9,482,736.4,353.5,96.87,0.953,77.4,10247,11.43,Normal operation
E0984,2024-03-16 16:23:00,70,12515,29.3,365.6,483,732.0,351.3,96.10,0.969,77.1,9763,14.25,Normal operation
E0985,2024-03-16 16:24:00,70,12466,29.2,364.2,483,734.5,352.6,96.80,0.952,76.1,9788,11.64,Normal operation
E0986,2024-03-16 17:25:00,70,12467,29.3,365.0,477,731.2,351.0,96.15,1.024,78.9,10173,14.07,Normal operation
E0987,2024-03-16 17:26:00,70,12512,29.2,364.5,479,735.3,352.9,96.82,0.999,74.0,9517,11.59,Normal operation
E0988,2024-03-16 18:27:00,70,12506,29.2,364.4,479,731.4,351.1,96.33,1.000,80.0,9910,13.38,Normal operation
E0989,2024-03-16 18:28:00,70,12434,29.2,364.2,478,730.2,350.5,96.24,0.975,78.8,10290,13.69,Normal operation
E0990,2024-03-16 18:29:00,70,12440,29.2,364.4,477,735.3,352.9,96.85,0.998,74.2,10028,11.48,Normal operation
E0991,2024-03-16 19:30:00,70,12453,29.3,365.5,482,734.0,352.3,96.41,0.955,79.5,9844,13.13,Normal operation
E0992,2024-03-16 19:31:00,70,12504,29.3,364.9,481,733.4,352.0,96.49,0.989,78.0,9720,12.81,Normal operation
E0993,2024-03-16 19:32:00,70,12470,29.3,365.5,485,733.5,352.1,96.33,1.007,80.7,9990,13.41,Normal operation
E0994,2024-03-16 20:33:00,70,12435,29.3,365.0,479,734.4,352.5,96.57,0.997,77.4,10336,12.53,Normal operation
E0995,2024-03-16 20:34:00,70,12439,29.2,364.3,480,732.2,351.5,96.47,0.992,78.4,9696,12.87,Normal operation
E0996,2024-03-16 21:35:00,70,12497,29.3,365.2,476,736.6,353.5,96.80,0.964,78.6,9869,11.68,Normal operation
E0997,2024-03-16 21:36:00,70,12508,29.3,365.6,479,732.9,351.8,96.22,0.983,77.5,9773,13.83,Normal operation
E0998,2024-03-16 21:37:00,70,12453,29.2,364.7,478,734.3,352.5,96.65,1.024,77.1,10193,12.21,Normal operation
E0999,2024-03-16 22:38:00,70,12452,29.2,364.1,485,734.3,352.5,96.81,0.977,79.0,9979,11.62,Normal operation
E1000,2024-03-16 22:39:00,70,12518,29.3,364.9,484,731.1,350.9,96.18,0.955,78.0,9779,13.94,Normal operation
E1001,2024-03-16 22:40:00,70,12486,29.2,364.1,484,731.3,351.0,96.40,0.952,81.6,9897,13.11,Normal operation
E1002,2024-03-16 23:41:00,70,12424,29.2,364.6,481,735.6,353.1,96.84,0.974,76.4,10126,11.53,Normal operation
E1003,2024-03-16 23:42:00,70,12493,29.3,365.0,477,734.2,352.4,96.55,0.992,79.9,9577,12.59,Normal operation
E1004,2024-03-16 24:43:00,70,12485,29.2,364.6,477,734.5,352.6,96.71,1.012,76.7,9916,12.01,Normal operation
E1005,2024-03-16 24:44:00,70,12500,29.3,365.5,479,735.4,353.0,96.57,0.995,80.7,10230,12.55,Normal operation
E1006,2024-03-16 24:45:00,70,12463,29.2,364.6,479,734.2,352.4,96.66,1.027,79.6,9593,12.17,Normal operation
E1007,2024-03-16 25:46:00,70,12481,29.2,364.3,483,730.8,350.8,96.30,0.978,75.5,10347,13.47,Normal operation
E1008,2024-03-16 25:47:00,70,12469,29.2,364.6,478,732.9,351.8,96.48,0.977,80.7,10014,12.85,Normal operation
E1009,2024-03-16 25:48:00,70,12492,29.3,365.3,475,736.5,353.5,96.77,0.991,77.5,10446,11.81,Normal operation
E1010,2024-03-16 26:49:00,70,12499,29.3,364.9,484,734.2,352.4,96.59,0.952,79.4,9558,12.43,Normal operation
E1011,2024-03-16 26:50:00,70,12446,29.3,364.8,481,736.2,353.4,96.86,1.013,75.3,9835,11.44,Normal operation
E1012,2024-03-16 27:51:00,70,12430,29.3,365.2,483,732.9,351.8,96.32,0.988,80.3,9948,13.44,Normal operation
E1013,2024-03-16 27:52:00,70,12508,29.3,364.9,479,736.7,353.6,96.90,1.029,74.0,9889,11.32,Normal operation
E1014,2024-03-16 27:53:00,70,12443,29.3,365.4,482,733.8,352.2,96.39,0.984,79.9,10230,13.18,Normal operation
E1015,2024-03-16 28:54:00,70,12488,29.2,364.0,481,731.4,351.1,96.45,0.981,77.1,9854,12.94,Normal operation
E1016,2024-03-16 28:55:00,70,12511,29.3,365.5,480,736.3,353.4,96.70,0.983,78.0,9513,12.06,Normal operation
E1017,2024-03-16 28:56:00,70,12502,29.3,365.5,481,737.3,353.9,96.84,1.030,75.6,10461,11.56,Normal operation
E1018,2024-03-16 29:57:00,70,12443,29.3,366.0,482,737.0,353.7,96.67,0.997,79.2,9566,12.20,Normal operation
E1019,2024-03-16 29:58:00,70,12479,29.3,365.6,479,736.5,353.5,96.69,1.000,80.2,9651,12.08,Normal operation
E1020,2024-03-16 30:59:00,70,12466,29.3,365.3,475,734.6,352.6,96.51,0.970,74.2,10385,12.74,Normal operation
E1021,2024-03-16 30:00:00,70,12457,29.2,364.2,478,733.0,351.9,96.61,1.020,81.6,10110,12.36,Normal operation
E1022,2024-03-16 30:01:00,70,12513,29.2,364.3,483,732.6,351.6,96.53,0.973,78.2,10131,12.63,Normal operation
E1023,2024-03-16 31:02:00,70,12489,29.3,364.8,484,733.9,352.3,96.57,0.962,78.1,9893,12.52,Normal operation
E1024,2024-03-16 31:03:00,70,12485,29.3,365.6,482,736.3,353.4,96.68,0.977,74.5,10006,12.14,Normal operation
E1025,2024-03-17 08:04:00,70,12511,29.3,365.1,481,733.4,352.0,96.41,0.987,74.1,9726,13.11,Normal operation
E1026,2024-03-17 08:05:00,70,12468,29.2,364.3,482,730.6,350.7,96.26,0.986,75.8,10078,13.64,Normal operation
E1027,2024-03-17 08:06:00,70,12464,29.3,365.1,481,734.7,352.7,96.60,0.994,76.5,10201,12.43,Normal operation
E1028,2024-03-17 09:07:00,70,12500,29.3,365.7,481,736.5,353.5,96.66,0.994,78.0,9945,12.21,Normal operation
E1029,2024-03-17 09:08:00,70,12509,29.3,365.6,483,732.4,351.6,96.17,0.966,77.6,10250,14.00,Normal operation
E1030,2024-03-17 09:09:00,70,12466,29.3,365.5,481,734.6,352.6,96.48,0.959,76.9,9773,12.86,Normal operation
E1031,2024-03-17 10:10:00,70,12490,29.3,365.4,476,732.3,351.5,96.20,1.021,80.9,9552,13.87,Normal operation
E1032,2024-03-17 10:11:00,70,12496,29.2,364.5,484,730.8,350.8,96.24,0.974,77.8,10287,13.70,Normal operation
E1033,2024-03-17 10:12:00,70,12457,29.3,365.3,483,735.5,353.1,96.64,0.956,76.3,10399,12.26,Normal operation
E1034,2024-03-17 11:13:00,70,12421,29.2,364.7,476,733.8,352.2,96.58,0.972,76.1,10419,12.49,Normal operation
E1035,2024-03-17 11:14:00,70,12515,29.3,364.8,483,734.0,352.3,96.58,0.970,75.7,9687,12.46,Normal operation
E1036,2024-03-17 12:15:00,70,12488,29.3,365.7,483,735.1,352.8,96.47,1.025,77.2,9514,12.91,Normal operation
E1037,2024-03-17 12:16:00,70,12491,29.3,365.9,476,734.3,352.5,96.33,1.027,81.4,9835,13.42,Normal operation
E1038,2024-03-17 12:17:00,70,12422,29.3,364.9,477,731.0,350.9,96.15,0.967,80.8,10203,14.05,Normal operation
E1039,2024-03-17 13:18:00,70,12509,29.2,364.5,478,735.5,353.0,96.86,0.970,74.1,9658,11.44,Normal operation
E1040,2024-03-17 13:19:00,70,12505,29.2,364.3,480,730.4,350.6,96.24,0.984,76.9,9987,13.70,Normal operation
E1041,2024-03-17 13:20:00,70,12474,29.2,364.3,475,730.3,350.5,96.21,0.964,81.5,10099,13.80,Normal operation
E1042,2024-03-17 14:21:00,70,12432,29.3,365.0,481,731.5,351.1,96.20,0.954,76.7,9624,13.88,Normal operation
E1043,2024-03-17 14:22:00,70,12429,29.3,365.4,482,734.9,352.8,96.55,1.022,77.4,9548,12.60,Normal operation
E1044,2024-03-17 15:23:00,70,12502,29.3,365.2,480,733.4,352.0,96.39,0.960,78.5,9895,13.17,Normal operation
E1045,2024-03-17 15:24:00,70,12517,29.2,364.5,480,731.8,351.3,96.36,0.994,81.3,10445,13.27,Normal operation
E1046,2024-03-17 15:25:00,70,12441,29.2,364.2,481,731.8,351.2,96.44,1.007,76.7,10323,12.96,Normal operation
E1047,2024-03-17 16:26:00,70,12476,29.3,365.2,476,733.0,351.8,96.33,1.014,79.6,9955,13.40,Normal operation
E1048,2024-03-17 16:27:00,70,12478,29.2,364.7,478,735.9,353.2,96.86,0.983,76.2,9634,11.44,Normal operation
E1049,2024-03-17 16:28:00,70,12514,29.2,364.4,477,733.9,352.3,96.68,0.987,80.8,10461,12.10,Normal operation
E1050,2024-03-17 17:29:00,70,12518,29.3,365.7,484,732.3,351.5,96.13,0.965,78.6,9725,14.17,Normal operation
E1051,2024-03-17 17:30:00,70,12470,29.2,364.1,476,730.2,350.5,96.28,0.981,75.0,10285,13.55,Normal operation
E1052,2024-03-17 18:31:00,70,12497,29.2,364.3,483,732.5,351.6,96.52,0.991,78.6,9861,12.69,Normal operation
E1053,2024-03-17 18:32:00,70,12468,29.2,364.3,477,733.4,352.0,96.63,1.026,77.0,9780,12.29,Normal operation
E1054,2024-03-17 18:33:00,70,12472,29.2,364.7,475,736.0,353.3,96.86,1.005,76.5,9747,11.46,Normal operation
E1055,2024-03-17 19:34:00,70,12421,29.3,365.2,481,731.9,351.3,96.18,1.021,76.3,10131,13.94,Normal operation
E1056,2024-03-17 19:35:00,70,12476,29.2,364.2,477,729.7,350.3,96.17,1.011,76.4,10046,13.94,Normal operation
E1057,2024-03-17 19:36:00,70,12501,29.3,364.9,484,732.1,351.4,96.31,0.988,78.5,9981,13.46,Normal operation
E1058,2024-03-17 20:37:00,70,12470,29.3,365.1,484,736.1,353.3,96.78,1.019,80.9,10392,11.77,Normal operation
E1059,2024-03-17 20:38:00,70,12425,29.3,364.8,477,733.0,351.8,96.44,0.985,80.3,10068,12.98,Normal operation
E1060,2024-03-17 21:39:00,70,12462,29.3,365.3,475,732.4,351.5,96.23,1.005,81.2,10351,13.78,Normal operation
E1061,2024-03-17 21:40:00,70,12430,29.3,365.8,484,733.4,352.0,96.24,1.020,77.8,10409,13.76,Normal operation
E1062,2024-03-17 21:41:00,70,12482,29.3,365.3,483,736.9,353.7,96.83,1.014,78.6,9578,11.58,Normal operation
E1063,2024-03-17 22:42:00,70,12505,29.2,364.6,485,732.3,351.5,96.41,0.976,79.2,9870,13.10,Normal operation
E1064,2024-03-17 22:43:00,70,12430,29.2,364.6,485,734.3,352.5,96.67,1.012,78.3,10346,12.15,Normal operation
E1065,2024-03-17 22:44:00,70,12461,29.2,364.2,478,731.4,351.1,96.40,0.995,75.7,9535,13.09,Normal operation
E1066,2024-03-17 23:45:00,70,12476,29.3,365.2,477,733.2,351.9,96.36,1.008,80.4,10318,13.28,Normal operation
E1067,2024-03-17 23:46:00,70,12483,29.2,364.2,484,732.6,351.7,96.57,0.988,74.7,9855,12.50,Normal operation
E1068,2024-03-17 24:47:00,70,12434,29.3,365.9,482,736.9,353.7,96.66,0.974,76.1,10478,12.20,Normal operation
